score,edge,leg,k_size,max_$,kalshi,poly
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.29 USD/ba,"Khamenei # posts July 21 - July 28, 2026? | 10-14"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4049.99 USD,"Ethereum above ___ on July 27? | 1,800"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 92.59 USD/ba,"Ethereum above ___ on July 27? | 1,800"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,"Ethereum above ___ on July 27? | 1,900"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 27? | 1,900"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 27? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.39 USD/ba,"Ethereum above ___ on July 27? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.89 USD/ba,"Ethereum above ___ on July 27? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.49 USD/ba,"Ethereum above ___ on July 27? | 2,000"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4071.99 USD,"Ethereum above ___ on July 28? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4033.99 USD,"Ethereum above ___ on July 28? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.79 USD/ba,"Ethereum above ___ on July 28? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.09 USD/ba,"Bitcoin price on July 29? | 62,000-64,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4041.99 USD,"Bitcoin price on July 29? | 64,000-66,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.49 USD/ba,"Bitcoin price on July 29? | 68,000-70,000"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 92.79 USD/ba,Price of Dozen Eggs in July? | $2.00–$2.25
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,What price will Hyperliquid hit in July? | ↑ 84
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,What price will Hyperliquid hit in July? | ↑ 80
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4049.99 USD,What price will Hyperliquid hit in July? | ↓ 48
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.59 USD/ba,What price will Hyperliquid hit in July? | ↓ 48
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,Solana price on July 28? | 90-100
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4071.99 USD,Ethereum Up or Down on July 24? | Ethereum Up or Down on
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.549 US,"Bitcoin price on July 27? | 64,000-66,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4037.99 USD,"Bitcoin price on July 27? | 64,000-66,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.799 US,"Bitcoin price on July 27? | 68,000-70,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.49 USD/ba,"Zelenskyy # posts July 21 - July 28, 2026? | 40-59"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,"Ethereum above ___ on July 26? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.39 USD/ba,"Ethereum above ___ on July 26? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.89 USD/ba,"Ethereum above ___ on July 26? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.799 US,"Ethereum above ___ on July 26? | 2,000"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 92.19 USD/ba,"Ethereum above ___ on July 29? | 1,400"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 92.79 USD/ba,"Ethereum above ___ on July 29? | 1,800"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4069.99 USD,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,"Ethereum above ___ on July 29? | 1,900"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.29 USD/ba,"Ethereum above ___ on July 29? | 2,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4049.99 USD,"Ethereum above ___ on July 29? | 2,100"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.59 USD/ba,"Ethereum above ___ on July 29? | 2,100"
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4075.99 USD,Solana Up or Down on July 24? | Solana Up or Down on Jul
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4073.99 USD,Solana Up or Down on July 24? | Solana Up or Down on Jul
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4053.99 USD,July 2026 Temperature Increase (ºC) | 1.20–1.24ºC
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.09 USD/ba,"Bitcoin price on July 28? | 62,000-64,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.79 USD/ba,"Bitcoin price on July 28? | 64,000-66,000"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.799 US,What price will Ethena hit in 2026? | ↑ 0.48
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4045.99 USD,What price will Ethena hit in 2026? | ↑ 0.36
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.199 US,What price will Ethena hit in 2026? | ↑ 0.32
0.5,0.37,kalYES+polyNO,50.0,18.5,Will the SILVER close price be above 58.749 US,What price will Ethena hit in 2026? | ↓ 0.04
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the SILVER close price be above 57.999 US,Will Meta (META) close above ___ end of July? | $580
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 93.29 USD/ba,Will Meta (META) close above ___ end of July? | $580
0.5,0.37,kalYES+polyNO,50.0,18.5,Will the SILVER close price be above 58.749 US,Will Meta (META) close above ___ end of July? | $600
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4021.99 USD,Will Meta (META) close above ___ end of July? | $600
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.399 US,Will Meta (META) close above ___ end of July? | $620
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.29 USD/ba,Will Meta (META) close above ___ end of July? | $620
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.69 USD/ba,Will Meta (META) close above ___ end of July? | $640
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.649 US,Will Meta (META) close above ___ end of July? | $660
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the WTI close price be above 92.79 USD/ba,What price will $ANSEM hit in 2026? | ↓ $0.06
0.5,0.37,kalYES+polyNO,500.0,185.0,Will the GOLD close price be above 4069.99 USD,What price will $ANSEM hit in 2026? | ↓ $0.04
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.09 USD/ba,What price will $ANSEM hit in 2026? | ↓ $0.01
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4045.99 USD,Bitcoin vs. Gold vs. S&P 500 in 2026 | Gold
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4045.99 USD,"Khamenei # posts July 24 - July 31, 2026? | 10-14"
0.5,0.37,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.799 US,"Khamenei # posts July 24 - July 31, 2026? | 40-44"
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP above ___ on July 24? | 1.40
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP above ___ on July 24? | 1.40
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP above ___ on July 24? | 1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP above ___ on July 24? | 1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP above ___ on July 24? | 1.60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP above ___ on July 24? | 1.60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"CZ # posts July 17 - July 24, 2026? | 60-79"
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"CZ # posts July 17 - July 24, 2026? | 60-79"
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"CZ # posts July 17 - July 24, 2026? | 80-99"
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"CZ # posts July 17 - July 24, 2026? | 80-99"
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP price on July 24? | <0.60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP price on July 24? | <0.60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP price on July 24? | 0.60-0.70
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP price on July 24? | 0.60-0.70
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP price on July 24? | 0.70-0.80
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP price on July 24? | 0.70-0.80
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP price on July 24? | 1.40-1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP price on July 24? | 1.40-1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,XRP price on July 24? | >1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,XRP price on July 24? | >1.50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 24? | <30
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 24? | <30
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 24? | 30-40
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 24? | 30-40
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 24? | 40-50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 24? | 40-50
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 24? | 50-60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 24? | 50-60
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4049.99 USD,XRP price on July 26? | 1.20-1.30
0.67,0.369,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.59 USD/ba,XRP price on July 26? | 1.20-1.30
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin above ___ on July 24? | 70,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin above ___ on July 24? | 70,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin above ___ on July 24? | 72,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin above ___ on July 24? | 72,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin above ___ on July 24? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin above ___ on July 24? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will XRP hit in July? | ↑ 2.60
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will XRP hit in July? | ↑ 2.60
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will XRP hit in July? | ↓ 0.40
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will XRP hit in July? | ↓ 0.40
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum above ___ on July 24? | 2,100"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum above ___ on July 24? | 2,100"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum above ___ on July 24? | 2,200"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum above ___ on July 24? | 2,200"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum above ___ on July 24? | 2,300"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum above ___ on July 24? | 2,300"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin above ___ on July 25? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin above ___ on July 25? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit in July? | ↓ 30
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit in July? | ↓ 30
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit in July? | ↓ 20
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit in July? | ↓ 20
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit in July? | ↓ 10
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit in July? | ↓ 10
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.299 US,What price will Solana hit in July? | ↑ 80
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.09 USD/ba,What price will Solana hit in July? | ↑ 80
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin price on July 24? | <54,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin price on July 24? | <54,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin price on July 24? | 54,000-56,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin price on July 24? | 54,000-56,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin price on July 24? | 70,000-72,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin price on July 24? | 70,000-72,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"CZ # posts July 17 - July 24, 2026? | 200+"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"CZ # posts July 17 - July 24, 2026? | 200+"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Bitcoin above ___ on July 26? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Bitcoin above ___ on July 26? | 74,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4049.99 USD,"Bitcoin price on July 26? | 60,000-62,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.59 USD/ba,"Bitcoin price on July 26? | 60,000-62,000"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,What price will Hyperliquid hit in 2026? | ↓ 8
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum above ___ on July 25? | 2,200"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum above ___ on July 25? | 2,200"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What will Silver (XAGUSD) hit Week of July 20 2026? | ↓ 
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Khamenei # posts July 17 - July 24, 2026? | 45-49"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 45-49"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Khamenei # posts July 17 - July 24, 2026? | 50-54"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 50-54"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Khamenei # posts July 17 - July 24, 2026? | 55-59"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 55-59"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Khamenei # posts July 17 - July 24, 2026? | 60+"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 60+"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum price on July 24? | <1,400"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum price on July 24? | <1,400"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,"Ethereum price on July 24? | >2,300"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,"Ethereum price on July 24? | >2,300"
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit on July 23? | ↑ 90
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit on July 23? | ↑ 90
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit on July 23? | ↓ 60
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit on July 23? | ↓ 60
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,What price will Solana hit on July 23? | ↓ 55
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,What price will Solana hit on July 23? | ↓ 55
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 26? | 90-100
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 26? | 90-100
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana price on July 24? | >120
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana price on July 24? | >120
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana above ___ on July 24? | 100
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana above ___ on July 24? | 100
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana above ___ on July 24? | 110
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana above ___ on July 24? | 110
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.849 US,Solana above ___ on July 24? | 120
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4051.99 USD,Solana above ___ on July 24? | 120
0.5,0.369,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 92.69 USD/ba,"Bitcoin price on July 29? | 74,000-76,000"
